Country Name,Country Code,Series Name,Series Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
Belarus,BLR,Malnourished women (BMI is less than 18.5) (% of women): Q1 (lowest),SH.STA.LBMI.Q1.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belarus,BLR,Malnourished women (BMI is less than 18.5) (% of women): Q2,SH.STA.LBMI.Q2.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belarus,BLR,Malnourished women (BMI is less than 18.5) (% of women): Q3,SH.STA.LBMI.Q3.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belarus,BLR,Malnourished women (BMI is less than 18.5) (% of women): Q4,SH.STA.LBMI.Q4.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belarus,BLR,Malnourished women (BMI is less than 18.5) (% of women): Q5 (highest),SH.STA.LBMI.Q5.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belarus,BLR,Mean ideal number of children (per woman): Q1 (lowest),SH.FPL.IDLC.Q1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belarus,BLR,Mean ideal number of children (per woman): Q2,SH.FPL.IDLC.Q2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belarus,BLR,Mean ideal number of children (per woman): Q3,SH.FPL.IDLC.Q3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belarus,BLR,Mean ideal number of children (per woman): Q4,SH.FPL.IDLC.Q4,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belarus,BLR,Mean ideal number of children (per woman): Q5 (highest),SH.FPL.IDLC.Q5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belarus,BLR,Mean number of children ever born to women aged 40-49: Q1 (lowest),SP.DYN.CEBN.Q1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belarus,BLR,Mean number of children ever born to women aged 40-49: Q2,SP.DYN.CEBN.Q2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belarus,BLR,Mean number of children ever born to women aged 40-49: Q3,SP.DYN.CEBN.Q3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belarus,BLR,Mean number of children ever born to women aged 40-49: Q4,SP.DYN.CEBN.Q4,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belarus,BLR,Mean number of children ever born to women aged 40-49: Q5 (highest),SP.DYN.CEBN.Q5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belarus,BLR,Median age at first birth (women ages 25-49): Q1 (lowest),SH.FPL.FBRT.Q1.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belarus,BLR,Median age at first birth (women ages 25-49): Q2,SH.FPL.FBRT.Q2.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belarus,BLR,Median age at first birth (women ages 25-49): Q3,SH.FPL.FBRT.Q3.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belarus,BLR,Median age at first birth (women ages 25-49): Q4,SH.FPL.FBRT.Q4.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belarus,BLR,Median age at first birth (women ages 25-49): Q5 (highest),SH.FPL.FBRT.Q5.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belarus,BLR,Median age at first marriage (women ages 25-49): Q1 (lowest),SH.FPL.FMAR.Q1.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belarus,BLR,Median age at first marriage (women ages 25-49): Q2,SH.FPL.FMAR.Q2.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belarus,BLR,Median age at first marriage (women ages 25-49): Q3,SH.FPL.FMAR.Q3.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belarus,BLR,Median age at first marriage (women ages 25-49): Q4,SH.FPL.FMAR.Q4.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belarus,BLR,Median age at first marriage (women ages 25-49): Q5 (highest),SH.FPL.FMAR.Q5.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belarus,BLR,Median age at first sexual intercourse (women ages 25-49): Q1 (lowest),SH.FPL.FSEX.Q1.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belarus,BLR,Median age at first sexual intercourse (women ages 25-49): Q2,SH.FPL.FSEX.Q2.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belarus,BLR,Median age at first sexual intercourse (women ages 25-49): Q3,SH.FPL.FSEX.Q3.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belarus,BLR,Median age at first sexual intercourse (women ages 25-49): Q4,SH.FPL.FSEX.Q4.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belarus,BLR,Median age at first sexual intercourse (women ages 25-49): Q5 (highest),SH.FPL.FSEX.Q5.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belarus,BLR,Median birth interval (months): Q1 (lowest),SH.FPL.MBRI.Q1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belarus,BLR,Median birth interval (months): Q2,SH.FPL.MBRI.Q2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belarus,BLR,Median birth interval (months): Q3,SH.FPL.MBRI.Q3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belarus,BLR,Median birth interval (months): Q4,SH.FPL.MBRI.Q4,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belarus,BLR,Median birth interval (months): Q5 (highest),SH.FPL.MBRI.Q5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belarus,BLR,Mosquito net use by pregnant women (any mosquito net) (% of pregnant women): Q1 (lowest),SH.MLR.NETP.Q1.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belarus,BLR,Mosquito net use by pregnant women (any mosquito net) (% of pregnant women): Q2,SH.MLR.NETP.Q2.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belarus,BLR,Mosquito net use by pregnant women (any mosquito net) (% of pregnant women): Q3,SH.MLR.NETP.Q3.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belarus,BLR,Mosquito net use by pregnant women (any mosquito net) (% of pregnant women): Q4,SH.MLR.NETP.Q4.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belarus,BLR,Mosquito net use by pregnant women (any mosquito net) (% of pregnant women): Q5 (highest),SH.MLR.NETP.Q5.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belarus,BLR,Mosquito net use by pregnant women (insecticide-treated net) (% of pregnant women): Q1 (lowest),SH.MLR.NTPI.Q1.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belarus,BLR,Mosquito net use by pregnant women (insecticide-treated net) (% of pregnant women): Q2,SH.MLR.NTPI.Q2.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belarus,BLR,Mosquito net use by pregnant women (insecticide-treated net) (% of pregnant women): Q3,SH.MLR.NTPI.Q3.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belarus,BLR,Mosquito net use by pregnant women (insecticide-treated net) (% of pregnant women): Q4,SH.MLR.NTPI.Q4.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belarus,BLR,Mosquito net use by pregnant women (insecticide-treated net) (% of pregnant women): Q5 (highest),SH.MLR.NTPI.Q5.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belarus,BLR,People practicing open defecation (% of population): Q1 (lowest),SH.STA.ODFC.Q1.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..
Belarus,BLR,People practicing open defecation (% of population): Q2,SH.STA.ODFC.Q2.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..
Belarus,BLR,People practicing open defecation (% of population): Q3,SH.STA.ODFC.Q3.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..
Belarus,BLR,People practicing open defecation (% of population): Q4,SH.STA.ODFC.Q4.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..
Belarus,BLR,People practicing open defecation (% of population): Q5 (highest),SH.STA.ODFC.Q5.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..
Belarus,BLR,"People practicing open defecation, rural (% of rural population): Q1 (lowest)",SH.STA.ODFC.RU.Q1.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..
Belarus,BLR,"People practicing open defecation, rural (% of rural population): Q2",SH.STA.ODFC.RU.Q2.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..
Belarus,BLR,"People practicing open defecation, rural (% of rural population): Q3",SH.STA.ODFC.RU.Q3.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..
Belarus,BLR,"People practicing open defecation, rural (% of rural population): Q4",SH.STA.ODFC.RU.Q4.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..
Belarus,BLR,"People practicing open defecation, rural (% of rural population): Q5 (highest)",SH.STA.ODFC.RU.Q5.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..
Belarus,BLR,"People practicing open defecation, urban (% of urban population): Q1 (lowest)",SH.STA.ODFC.UR.Q1.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..
Belarus,BLR,"People practicing open defecation, urban (% of urban population): Q2",SH.STA.ODFC.UR.Q2.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..
Belarus,BLR,"People practicing open defecation, urban (% of urban population): Q3",SH.STA.ODFC.UR.Q3.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..
Belarus,BLR,"People practicing open defecation, urban (% of urban population): Q4",SH.STA.ODFC.UR.Q4.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..
Belarus,BLR,"People practicing open defecation, urban (% of urban population): Q5 (highest)",SH.STA.ODFC.UR.Q5.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..
Belarus,BLR,People using at least basic drinking water services (% of  population): Q1 (lowest),SH.H2O.BASW.Q1.ZS,98.43818,98.43818,98.43818,98.43818,98.47147,98.50477,98.53806,98.57136,98.60465,98.63795,98.67124,98.70454,98.73783,98.77113,98.80443,98.80443,98.80443,98.80443,..,..,..,..
Belarus,BLR,People using at least basic drinking water services (% of  population): Q2,SH.H2O.BASW.Q2.ZS,99.38743,99.38743,99.38743,99.38743,99.40434,99.42124,99.43816,99.45506,99.47198,99.48888,99.5058,99.52271,99.53962,99.55653,99.57343,99.57343,99.57343,99.57343,..,..,..,..
Belarus,BLR,People using at least basic drinking water services (% of  population): Q3,SH.H2O.BASW.Q3.ZS,100,100,100,100,99.98322,99.96217,99.94114,99.9201,99.89906,99.87802,99.85699,99.83595,99.81491,99.79387,99.77283,99.77283,99.77283,99.77283,..,..,..,..
Belarus,BLR,People using at least basic drinking water services (% of  population): Q4,SH.H2O.BASW.Q4.ZS,100,100,100,100,99.98203,99.96268,99.94334,99.92399,99.90464,99.88529,99.86594,99.8466,99.82726,99.80791,99.78856,99.78856,99.78856,99.78856,..,..,..,..
Belarus,BLR,People using at least basic drinking water services (% of  population): Q5 (highest),SH.H2O.BASW.Q5.ZS,99.97201,99.97201,99.97201,99.97201,99.96122,99.95044,99.93966,99.92887,99.91809,99.9073,99.89652,99.88573,99.87495,99.86417,99.85339,99.85339,99.85339,99.85339,..,..,..,..
Belarus,BLR,"People using at least basic drinking water services, rural (% of rural population): Q1 (lowest)",SH.H2O.BASW.RU.Q1.ZS,98.21669,98.21669,98.21669,98.21669,98.18928,98.16186,98.13445,98.10703,98.07961,98.05219,98.02478,97.99736,97.96995,97.94253,97.91512,97.91512,97.91512,97.91512,..,..,..,..
Belarus,BLR,"People using at least basic drinking water services, rural (% of rural population): Q2",SH.H2O.BASW.RU.Q2.ZS,98.31378,98.31378,98.31378,98.31378,98.31644,98.31909,98.32175,98.32441,98.32706,98.32973,98.33238,98.33504,98.3377,98.34035,98.34302,98.34302,98.34302,98.34302,..,..,..,..
Belarus,BLR,"People using at least basic drinking water services, rural (% of rural population): Q3",SH.H2O.BASW.RU.Q3.ZS,99.51337,99.51337,99.51337,99.51337,99.45724,99.40111,99.34498,99.28885,99.23272,99.17659,99.12046,99.06434,99.00821,98.95208,98.89595,98.89595,98.89595,98.89595,..,..,..,..
Belarus,BLR,"People using at least basic drinking water services, rural (% of rural population): Q4",SH.H2O.BASW.RU.Q4.ZS,100,100,100,100,100,100,99.99255,99.9851,99.97765,99.9702,99.96275,99.9553,99.94785,99.94039,99.93295,99.93295,99.93295,99.93295,..,..,..,..
Belarus,BLR,"People using at least basic drinking water services, rural (% of rural population): Q5 (highest)",SH.H2O.BASW.RU.Q5.ZS,100,100,100,100,100,100,99.93578,99.87157,99.80736,99.74315,99.67893,99.61472,99.55051,99.4863,99.42208,99.42208,99.42208,99.42208,..,..,..,..
Belarus,BLR,"People using at least basic drinking water services, urban (% of urban population): Q1 (lowest)",SH.H2O.BASW.UR.Q1.ZS,98.74058,98.74058,98.74058,98.74058,98.84204,98.9435,99.04496,99.14642,99.24787,99.34933,99.45079,99.55225,99.65371,99.75517,99.85662,99.85662,99.85662,99.85662,..,..,..,..
Belarus,BLR,"People using at least basic drinking water services, urban (% of urban population): Q2",SH.H2O.BASW.UR.Q2.ZS,100,100,100,100,99.96638,99.93003,99.89369,99.85735,99.82101,99.78467,99.74832,99.71198,99.67564,99.6393,99.60295,99.60295,99.60295,99.60295,..,..,..,..
Belarus,BLR,"People using at least basic drinking water services, urban (% of urban population): Q3",SH.H2O.BASW.UR.Q3.ZS,99.94511,99.94511,99.94511,99.94511,99.94511,99.94511,99.94511,99.94511,99.94511,99.94511,99.94511,99.94511,99.94511,99.94511,99.94511,99.94511,99.94511,99.94511,..,..,..,..
Belarus,BLR,"People using at least basic drinking water services, urban (% of urban population): Q4",SH.H2O.BASW.UR.Q4.ZS,100,100,100,100,100,100,99.9733,99.9466,99.9199,99.8932,99.8665,99.8398,99.8131,99.7864,99.7597,99.7597,99.7597,99.7597,..,..,..,..
Belarus,BLR,"People using at least basic drinking water services, urban (% of urban population): Q5 (highest)",SH.H2O.BASW.UR.Q5.ZS,99.9537,99.9537,99.9537,99.9537,99.93935,99.92499,99.91063,99.89626,99.8819,99.86755,99.85319,99.83883,99.82447,99.81011,99.79575,99.79575,99.79575,99.79575,..,..,..,..
Belarus,BLR,People using at least basic sanitation services (% of  population): Q1 (lowest),SH.STA.BASS.Q1.ZS,94.53848,94.53848,94.53848,94.53848,94.01774,93.49699,92.97626,92.45551,91.93478,91.41404,90.8933,90.37256,89.85182,89.33108,88.81034,88.81034,88.81034,88.81034,..,..,..,..
Belarus,BLR,People using at least basic sanitation services (% of  population): Q2,SH.STA.BASS.Q2.ZS,94.76693,94.76693,94.76693,94.76693,94.69106,94.61519,94.53931,94.46344,94.38757,94.31169,94.23582,94.15994,94.08407,94.00819,93.93232,93.93232,93.93232,93.93232,..,..,..,..
Belarus,BLR,People using at least basic sanitation services (% of  population): Q3,SH.STA.BASS.Q3.ZS,93.69668,93.69668,93.69668,93.69668,93.66956,93.64243,93.6153,93.58817,93.56104,93.53392,93.50679,93.47967,93.45254,93.42542,93.39828,93.39828,93.39828,93.39828,..,..,..,..
Belarus,BLR,People using at least basic sanitation services (% of  population): Q4,SH.STA.BASS.Q4.ZS,96.01474,96.01474,96.01474,96.01474,96.01474,96.01474,96.01474,96.01474,96.01474,96.01474,96.01474,96.01474,96.01474,96.01474,96.01474,96.01474,96.01474,96.01474,..,..,..,..
Belarus,BLR,People using at least basic sanitation services (% of  population): Q5 (highest),SH.STA.BASS.Q5.ZS,96.25152,96.25152,96.25152,96.25152,96.25152,96.25152,96.25152,96.25152,96.25152,96.25152,96.25152,96.25152,96.25152,96.25152,96.25152,96.25152,96.25152,96.25152,..,..,..,..
Belarus,BLR,"People using at least basic sanitation services, rural (% of rural population): Q1 (lowest)",SH.STA.BASS.RU.Q1.ZS,98.14072,98.14072,98.14072,98.14072,97.1914,96.24208,95.29276,94.34344,93.39412,92.4448,91.49548,90.54617,89.59684,88.64752,87.6982,87.6982,87.6982,87.6982,..,..,..,..
Belarus,BLR,"People using at least basic sanitation services, rural (% of rural population): Q2",SH.STA.BASS.RU.Q2.ZS,96.13534,96.13534,96.13534,96.13534,95.62537,95.11542,94.60545,94.0955,93.58553,93.07558,92.56561,92.05566,91.54569,91.03574,90.52577,90.52577,90.52577,90.52577,..,..,..,..
Belarus,BLR,"People using at least basic sanitation services, rural (% of rural population): Q3",SH.STA.BASS.RU.Q3.ZS,98.21453,98.21453,98.21453,98.21453,97.68322,97.15191,96.62059,96.08928,95.55797,95.02666,94.49535,93.96404,93.43272,92.90141,92.37009,92.37009,92.37009,92.37009,..,..,..,..
Belarus,BLR,"People using at least basic sanitation services, rural (% of rural population): Q4",SH.STA.BASS.RU.Q4.ZS,96.8821,96.8821,96.8821,96.8821,96.73924,96.59638,96.45352,96.31066,96.1678,96.02494,95.88208,95.73922,95.59636,95.4535,95.31064,95.31064,95.31064,95.31064,..,..,..,..
Belarus,BLR,"People using at least basic sanitation services, rural (% of rural population): Q5 (highest)",SH.STA.BASS.RU.Q5.ZS,98.85955,98.85955,98.85955,98.85955,98.87733,98.89512,98.9129,98.93069,98.94848,98.96626,98.98405,99.00183,99.01962,99.0374,99.05518,99.05518,99.05518,99.05518,..,..,..,..
Belarus,BLR,"People using at least basic sanitation services, urban (% of urban population): Q1 (lowest)",SH.STA.BASS.UR.Q1.ZS,90.19058,90.19058,90.19058,90.19058,90.1524,90.11423,90.07605,90.03787,89.99969,89.96152,89.92335,89.88517,89.84699,89.80882,89.77064,89.77064,89.77064,89.77064,..,..,..,..
Belarus,BLR,"People using at least basic sanitation services, urban (% of urban population): Q2",SH.STA.BASS.UR.Q2.ZS,91.67401,91.67401,91.67401,91.67401,91.60567,91.53735,91.46901,91.40067,91.33234,91.26401,91.19567,91.12734,91.05901,90.99067,90.92234,90.92234,90.92234,90.92234,..,..,..,..
Belarus,BLR,"People using at least basic sanitation services, urban (% of urban population): Q3",SH.STA.BASS.UR.Q3.ZS,95.68677,95.68677,95.68677,95.68677,95.68677,95.68677,95.68677,95.68677,95.68677,95.68677,95.68677,95.68677,95.68677,95.68677,95.68677,95.68677,95.68677,95.68677,..,..,..,..
Belarus,BLR,"People using at least basic sanitation services, urban (% of urban population): Q4",SH.STA.BASS.UR.Q4.ZS,95.48632,95.48632,95.48632,95.48632,95.48632,95.48632,95.48632,95.48632,95.48632,95.48632,95.48632,95.48632,95.48632,95.48632,95.48632,95.48632,95.48632,95.48632,..,..,..,..
Belarus,BLR,"People using at least basic sanitation services, urban (% of urban population): Q5 (highest)",SH.STA.BASS.UR.Q5.ZS,96.40882,96.40882,96.40882,96.40882,96.40882,96.40882,96.40882,96.40882,96.40882,96.40882,96.40882,96.40882,96.40882,96.40882,96.40882,96.40882,96.40882,96.40882,..,..,..,..
Belarus,BLR,People with basic handwashing facilities including soap and water (% of population): Q1 (lowest),SH.STA.HYGN.Q1.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belarus,BLR,People with basic handwashing facilities including soap and water (% of population): Q2,SH.STA.HYGN.Q2.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belarus,BLR,People with basic handwashing facilities including soap and water (% of population): Q3,SH.STA.HYGN.Q3.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belarus,BLR,People with basic handwashing facilities including soap and water (% of population): Q4,SH.STA.HYGN.Q4.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belarus,BLR,People with basic handwashing facilities including soap and water (% of population): Q5 (highest),SH.STA.HYGN.Q5.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belarus,BLR,"People with basic handwashing facilities including soap and water, rural (% of rural population): Q1 (lowest)",SH.STA.HYGN.RU.Q1.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belarus,BLR,"People with basic handwashing facilities including soap and water, rural (% of rural population): Q2",SH.STA.HYGN.RU.Q2.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belarus,BLR,"People with basic handwashing facilities including soap and water, rural (% of rural population): Q3",SH.STA.HYGN.RU.Q3.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belarus,BLR,"People with basic handwashing facilities including soap and water, rural (% of rural population): Q4",SH.STA.HYGN.RU.Q4.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belarus,BLR,"People with basic handwashing facilities including soap and water, rural (% of rural population): Q5 (highest)",SH.STA.HYGN.RU.Q5.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belarus,BLR,"People with basic handwashing facilities including soap and water, urban (% of urban population): Q1 (lowest)",SH.STA.HYGN.UR.Q1.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belarus,BLR,"People with basic handwashing facilities including soap and water, urban (% of urban population): Q2",SH.STA.HYGN.UR.Q2.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belarus,BLR,"People with basic handwashing facilities including soap and water, urban (% of urban population): Q3",SH.STA.HYGN.UR.Q3.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belarus,BLR,"People with basic handwashing facilities including soap and water, urban (% of urban population): Q4",SH.STA.HYGN.UR.Q4.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belarus,BLR,"People with basic handwashing facilities including soap and water, urban (% of urban population): Q5 (highest)",SH.STA.HYGN.UR.Q5.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belarus,BLR,Place of delivery (births at health facility) (% of births): Q1 (lowest),SH.STA.BRTF.Q1.ZS,..,..,..,..,..,99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belarus,BLR,Place of delivery (births at health facility) (% of births): Q2,SH.STA.BRTF.Q2.ZS,..,..,..,..,..,100,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belarus,BLR,Place of delivery (births at health facility) (% of births): Q3,SH.STA.BRTF.Q3.ZS,..,..,..,..,..,100,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belarus,BLR,Place of delivery (births at health facility) (% of births): Q4,SH.STA.BRTF.Q4.ZS,..,..,..,..,..,100,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belarus,BLR,Place of delivery (births at health facility) (% of births): Q5 (highest),SH.STA.BRTF.Q5.ZS,..,..,..,..,..,100,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belarus,BLR,Problems in accessing health care (any of the specified problems) (% of women): Q1 (lowest),SH.ACS.PROB.Q1.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
